=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.04.19 14:28:07 =~=~=~=~=~=~=~=~=~=~=~=
1263, 180, -124, 660, 0.01
1430, 183, -124, 660, 0.01
1597, 187, -124, 661, 0.03
1764, 185, -124, 661, -0.05
1931, 188, -124, 661, -0.01
2098, 187, -125, 661, -0.08
2265, 185, -125, 661, -0.02
2432, 185, -125, 661, -0.07
2598, 187, -125, 661, -0.03
2765, 193, -125, 660, -0.04
2932, 191, -125, 661, -0.02
3099, 193, -125, 662, -0.02
3266, 189, -125, 661, -0.08
3433, 186, -124, 661, -0.19
3600, 186, -124, 661, -0.20
3767, 188, -125, 662, -0.14
3933, 185, -126, 662, -0.09
4100, 184, -125, 662, -0.30
4267, 183, -126, 662, -0.11
4433, 181, -125, 661, -0.28
4600, 183, -125, 661, -0.28
4767, 182, -125, 662, 6.87
4934, 176, -125, 661, 23.52
5101, 167, -125, 661, 54.45
5268, 144, -126, 665, 88.21
5435, 118, -125, 672, 197.09
5602, 81, -128, 682, 316.00
5769, 47, -129, 691, 464.46
5936, 10, -128, 702, 567.48
6103, -3, -129, 707, 660.23
6269, -13, -130, 709, 654.79
6436, -7, -131, 708, 677.89
6603, 31, -131, 697, 653.84
6770, 85, -130, 681, 507.59
6937, 122, -129, 671, 303.74
7104, 140, -127, 667, 179.08
7271, 150, -126, 664, 98.11
7438, 152, -125, 663, 79.17
7605, 152, -125, 663, 91.46
7772, 151, -125, 664, 97.19
7939, 134, -126, 667, 108.76
8105, 92, -127, 679, 190.48
8272, 48, -128, 692, 382.85
8438, 11, -130, 702, 537.11
8605, -3, -129, 706, 619.34
8772, -5, -130, 707, 637.87
8939, -7, -130, 707, 633.69
9106, -2, -129, 708, 625.02
9273, -5, -129, 708, 621.89
9440, -2, -130, 708, 616.21
9607, -7, -129, 708, 612.64
9774, -2, -130, 708, 610.68
9940, 4, -130, 706, 608.97
10107, 42, -131, 697, 546.39
10274, 100, -130, 681, 388.32
10441, 141, -126, 666, 154.77
10608, 161, -125, 664, 86.74
10775, 165, -125, 664, 19.02
10942, 170, -125, 664, -0.27
11109, 172, -126, 663, -0.32
11276, 168, -126, 664, 8.35
11443, 150, -126, 665, 41.29
11610, 106, -127, 675, 171.06
11777, 52, -130, 690, 387.08
11943, 24, -131, 698, 478.93
12110, 5, -131, 705, 562.22
12277, -8, -131, 708, 611.86
12444, -17, -131, 711, 638.65
12611, -38, -129, 716, 669.32
12778, -37, -129, 717, 709.87
12945, -23, -130, 714, 673.81
13112, 21, -131, 701, 608.10
13279, 101, -130, 678, 509.33
13446, 144, -127, 667, 228.40
13613, 165, -126, 664, 56.78
13779, 166, -126, 665, 0.26
13946, 170, -125, 664, -0.51
14113, 172, -125, 664, -0.55
14280, 172, -125, 664, -0.62
14447, 173, -125, 664, -0.58
14614, 167, -125, 663, 0.51
14781, 133, -127, 670, 44.34
14948, 84, -128, 682, 210.23
15115, 34, -129, 696, 407.10
